dc_subject,dcterms_type,ldp_contains,fedora_writable,fedora_createdBy,fedora_lastModified,dcterms_spatial,dcterms_extent,dcterms_isPartOf,dc_contributor,dc_format,dcterms_temporal,dc_type,tamudigital_local/details,fedora_hasParent,dc_rights,fedora_lastModifiedBy,dc_title,dcterms_created,dc_identifier,fedora_created,dcterms_abstract,files,dc_creator,dc_language,dcterms_tableOfContents,dcterms_provenance,dc_description
Education parks|Texas A & M University. College of Veterinary Medicine--Aerial views|Campus planning|School lands|Aerial photography,StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/85/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/85/pages,false,fedoraAdmin,2022-02-11T23:04:54.440000+00:00,Texas|College Station,1 black-and-white negative; 9.5X12mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,1970s,Aerial photographs|Photographs,"Written on photograph: ""Aerial photograph of Vet. School area before 1979.""",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Aerial Images of Veterinary College and Surrounding Areas, number 40",Between 1970 and 1978,797,2022-02-11T23:04:54.440000+00:00,A direct overhead view of the buildings and facilities of the College of Veterinary Medicine between F&B road and Highway 60 (University Drive); taken before 1979.,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/85/pages/page_0/files/CVM_0797.jpg,,,,,
Texas A & M University. College of Veterinary Medicine--Aerial views|Campus planning|School lands|Aerial photography|Education parks,StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/66/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/66/pages,false,fedoraAdmin,2022-02-11T22:59:59.271000+00:00,College Station|Texas,1 black-and-white negative; 5.5X5.5mm negative with proof,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,,Aerial photographs|Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Aerial Images of Veterinary College and Surrounding Areas, number 24",Between 1970 and 1982?,778,2022-02-11T22:59:59.271000+00:00,This is an image taken from an airplane of a view of the Easterwood Airport.,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/66/pages/page_0/files/CVM_0778.jpg,,,,,
Discussion|Event centers|Small groups,StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/119/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/119/orderProxies,false,fedoraAdmin,2022-02-11T22:42:04.794000+00:00,,1 color print (photograph); 10X15mm,College of Veterinary Medicine Image Collection,Texas A&M University Graphic Services|Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,1990s,Photographs,"""Copyright-Texas A&M University Graphics Services (409) 845-2044 File#99436 Neg#22.""",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,One Women and Two Men Talking at an Event,1999,831,2022-02-11T22:42:04.794000+00:00,Unnamed persons converse with each other at an event or gathering at an unknown location.,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/119/pages/page_0/files/CVM_0831.jpg,,,,,
"Women veterinarians|Surgical gowns|Preoperative Care|Surgical instruments and apparatus|Operating room nursing|Surgery, Veterinary|Dogs|Veterinary students|Veterinarians|Women veterinary students|Texas A & M University. College of Veterinary Medicine--Students|Anesthesia",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/192/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/192/orderProxies,false,fedoraAdmin,2022-02-11T23:20:07.530000+00:00,College Station|Texas,1 black-and-white negative; 2.5X3.5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Dog Being Prepared for Surgery, number 5",,905,2022-02-11T23:20:07.530000+00:00,A female veterinarian or veterinary student attaches leads to an unconscious dog on an operating table.,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/192/pages/page_0/files/CVM_0905.jpg,,,,,
"Women veterinary students|Vital Signs|Hospitals, Animal|Veterinary Small Animal Medicine and Surgery|Dogs|Veterinary students|Intensive Care Units",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/14/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/14/orderProxies,false,fedoraAdmin,2022-02-11T22:47:21.213000+00:00,Texas|College Station,1 color print (photograph); 19X23.5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences|Texas A & M University. College of Veterinary Medicine. Media Resources,reformatted digital,1980s,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,Female student with dog in Intensive Care Unit,1988,0009|0726,2022-02-11T22:47:21.213000+00:00,A female student is attending to a dog in the Intensive Care Unit of the Small Animal Hospital at Texas A&M University.,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/14/pages/page_0/files/CVM_0726.jpg,"Morgan , Beth",,,,
"Clone Cells|Camera operators|Reproductive technology|Genetic Engineering|Second Chance|Calves|Bovine|Animals, Genetically Modified|Cattle|Cloning|Press conferences",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/331/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/331/orderProxies,false,fedoraAdmin,2022-02-11T23:52:39.011000+00:00,Texas|College Station,1 slide in color (photograph); 5X5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,1990s,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Cloned Steer News Conference, number 19",1999,1045,2022-02-11T23:52:39.011000+00:00,"Image of all of the camera men at the press conference for 'Second Chance'. Scientists Dr. Jonathan Hill and Dr. Mark Westhusin at Texas A&M University have successfully cloned what is believed to be the first calf cloned from an adult bull, which is also the oldest animal ever cloned, a 21-year-old Brahman from Ralph and Sandra Fisher of La Grange, Texas. The cloned calf 'Second Chance' not only looks just like his father, but also has his father's exact DNA. Their research could have enormous implications in the beef cattle industry and in the future applications of cloning technology.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/331/pages/page_0/files/CVM_1045.jpg,,,,,
"Women clerks|Administrative Personnel|Laboratory Personnel|Diagnostic services|Veterinarians|Veterinary laboratories|Gayle, Lelve G.|Texas Veterinary Medical Diagnostic Laboratory--Employees|Diagnosis, Laboratory|Pathology, Veterinary",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/502/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/502/pages,false,fedoraAdmin,2022-02-12T00:33:46.482000+00:00,Texas|College Station,1 color print (photograph); 6X6.5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Office Employees, number 1",,1223,2022-02-12T00:33:46.482000+00:00,"Three women sit at desks while Dr. Lelve Gayle stands next to the woman in the middle desk and looks at something on her desk. Dr. Gayle earned his doctorate in veterinary medicine in 1964 and Master of Science degree in veterinary toxicology in 1980, both from Texas A&M University. Prior to joining the Texas Veterinary Medical Diagnostic Laboratory (TVMDL) in 1976, he worked in veterinary private practice and for the U. S. Air Force. Dr. Gayle was president of the Texas Academy of Veterinary Practice in 1985 and president of the Texas Veterinary Medical Association in 1996. He worked at the TVMDL for 31 years and was executive director from 2002 until July 31, 2007 when he retired. On August 6th, 2017, Dr. Lelve Gayle passed from this life at the age of 77.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/502/pages/page_0/files/CVM_1223.jpg,,,,,
"Press conferences|Westhusin, Mark|Clone Cells|Hill, Jonathan|Texas A & M University. College of Veterinary Medicine--Faculty|Veterinarians|Reproductive technology|Genetic Engineering|Second Chance|Bovine|Cattle|Cloning|Animals, Genetically Modified",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/343/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/343/orderProxies,false,fedoraAdmin,2022-02-11T23:55:29.260000+00:00,Texas|College Station,1 black-and-white slide (photograph); 5X5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,1990s,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Cloned Steer News Conference, number 31",1999,1057,2022-02-11T23:55:29.260000+00:00,"Scientists Dr. Jonathan Hill and Dr. Mark Westhusin stand at a podium and discuss their cloned bull project to the press. Scientists Dr. Jonathan Hill and Dr. Mark Westhusin at Texas A&M University have successfully cloned what is believed to be the first calf cloned from an adult bull, which is also the oldest animal ever cloned, a 21-year-old Brahman from Ralph and Sandra Fisher of La Grange, Texas. The cloned calf 'Second Chance' not only looks just like his father, but also has his father's exact DNA. Their research could have enormous implications in the beef cattle industry and in the future applications of cloning technology.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/343/pages/page_0/files/CVM_1057.jpg,,,,,
"College facilities|Small Animal Medicine and Surgery|Small Animal Clinic|Buildings|Texas A & M University. College of Veterinary Medicine--Buildings|Hospitals, Animal",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/308/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/308/pages,false,fedoraAdmin,2022-02-11T23:47:12.377000+00:00,Texas|College Station,1 black-and-white negative; 2.5X3.5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,1990s,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Small Animal Hospital, number 34",1999,1022,2022-02-11T23:47:12.377000+00:00,"Small animal clinic entrance right after 1999 renovations, prior to words 'Small Animal Clinic' being put on the front. Image is taken by individual standing to the right of the building, facing the left diagonal.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/308/pages/page_0/files/CVM_1022.jpg,,,,,
"Education, Veterinary|Veterinary students|Audio-visual education--Equipment and supplies|Audiocassettes in education|Women veterinary students|Ultrasonography",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/2/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/2/orderProxies,false,fedoraAdmin,2022-02-11T22:35:57.594000+00:00,College Station|Texas,1 color print (photograph); 15X22.5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine. Media Resources|Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,1990s,Photographs,"Written on photograph: ""Original Medium: Color slide.""",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,Student with Headset in an Audio Tutorial Lab at Texas A&M University,1990,0714|0159,2022-02-11T22:35:57.594000+00:00,"A female student uses a headset in the Audio Tutorial (AT) Lab to listen to scripted audio while watching a set of slides on a color monitor. The image on the monitor features a caption that reads: ""Ultrasonography 16 Days -- Term.""",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/2/pages/page_0/files/CVM_0714.jpg,"Rydzewski, Tony",,,,
Texas A & M University. College of Veterinary Medicine--Aerial views|Campus planning|School lands|Aerial photography|Education parks,StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/96/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/96/pages,false,fedoraAdmin,2022-02-11T23:07:40.670000+00:00,Texas|College Station,1 black-and-white negative; 5.5X5.5mm negative with proof,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,1980s,Aerial photographs|Photographs,"Written on photograph: ""Aerial photograph of Vet. College and area. Nov. 80.""",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Aerial Images of Veterinary College and Surrounding Areas, number 51",1980,808,2022-02-11T23:07:40.670000+00:00,"This is an image taken from an airplane with a view of the lands located to the west of the Main Campus. The Veterinary Medicine Education Complex is visible along University Drive. The Administration building, the most recent to be built is shown at the center, the Small Animal Hospital on the left and the Veterinary Sciences building on the right end.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/96/pages/page_0/files/CVM_0808.jpg,,,,,
"Veterinary laboratories|Biomedical Research|Primates|Women veterinary students|Medical instruments and apparatus|Texas A & M University. College of Veterinary Medicine--Students|Laboratory animals|Veterinary injections|Models, Animal|Animal cages|Biomedical--Equipment and supplies|Monkeys|Syringes|Veterinary students",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/158/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/158/orderProxies,false,fedoraAdmin,2022-02-11T23:12:17.258000+00:00,Texas|College Station,1 black-and-white negative; 2.5X3.5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Laboratory Technician with a Syringe, number 09",,871,2022-02-11T23:12:17.258000+00:00,Unidentified female student moves in to administer injection to caged monkey.,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/158/pages/page_0/files/CVM_0871.jpg,,,,,
"Small Animal Medicine and Surgery|Small Animal Clinic|Buildings|Texas A & M University. College of Veterinary Medicine--Buildings|Hospitals, Animal|College facilities",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/288/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/288/pages,false,fedoraAdmin,2022-02-11T23:42:31.703000+00:00,Texas|College Station,1 black-and-white negative; 2.5X3.5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,1990s,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Small Animal Hospital, number 14",1999,1002,2022-02-11T23:42:31.703000+00:00,View of the Small Animal Clinic's front entrance from the side of the building shortly after 1999 renovations.,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/288/pages/page_0/files/CVM_1002.jpg,,,,,
"Academic libraries|Veterinary libraries|Library employees|Libraries, Medical",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/582/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/582/orderProxies,false,fedoraAdmin,2022-02-12T00:53:08.170000+00:00,Texas|College Station,1 color print (photograph); 6X6.5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Old Veterinary Library, number 12",,1305,2022-02-12T00:53:08.170000+00:00,A library staff person stands at a circulation desk while a medical professional sits in the background reading.,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/582/pages/page_0/files/CVM_1305.jpg,,,,,
"Diagnosis, Laboratory|Equipment and Supplies|Diagnostic Equipment|Pathology, Veterinary|Laboratory Personnel|Diagnostic services|Specimen Handling|Veterinary laboratories|Texas Veterinary Medical Diagnostic Laboratory",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/517/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/517/orderProxies,false,fedoraAdmin,2022-02-12T00:37:26.320000+00:00,Texas|College Station,1 color print (photograph); 6X6.5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Man Checks Samples in a Petri Dish, number 2",,1239,2022-02-12T00:37:26.320000+00:00,A man sits at desk in front of green wall and examines a petri dish.,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/517/pages/page_0/files/CVM_1239.jpg,,,,,
